tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
tt0042887,movie,Revenue Agent,Revenue Agent,0,1950,\N,72,Crime,Drama
tt0042888,movie,The King of the Neighborhood,El rey del barrio,0,1950,\N,100,Comedy,Crime,Romance
tt0042889,tvEpisode,The Tragedy of King Richard II/II,The Tragedy of King Richard II/II,0,1950,\N,145,Drama
tt0042890,short,The Riddle of Japan,The Riddle of Japan,0,1950,\N,21,Documentary,Short
tt0042891,movie,Rider from Tucson,Rider from Tucson,0,1950,\N,60,Western
tt0042892,movie,Riders of the Range,Riders of the Range,0,1950,\N,60,Western
tt0042893,movie,Riding High,Riding High,0,1950,\N,112,Comedy
tt0042894,movie,Right Cross,Right Cross,0,1950,\N,90,Drama,Sport
tt0042895,movie,Rio Grande,Rio Grande,0,1950,\N,105,Romance,Western
tt0042896,movie,Rio Grande Patrol,Rio Grande Patrol,0,1950,\N,60,Western
tt0042897,movie,Rocketship X-M,Rocketship X-M,0,1950,\N,77,Sci-Fi
tt0042898,movie,The Rocking Horse Winner,The Rocking Horse Winner,0,1949,\N,91,Drama,Fantasy
tt0042899,movie,Rocky Mountain,Rocky Mountain,0,1950,\N,83,Action,Adventure,Western
tt0042900,movie,Rogue River,Rogue River,0,1951,\N,81,Crime,Drama,Thriller
tt0042901,movie,Rogues of Sherwood Forest,Rogues of Sherwood Forest,0,1950,\N,79,Adventure,Drama
tt0042902,movie,The King of the Bla Bla Bla,Le roi du bla bla bla,0,1950,\N,95,Comedy
tt0042903,movie,A Royal Affair,Le roi,0,1949,\N,100,Comedy
tt0042904,movie,Romanticismo,Romanticismo,0,1949,\N,73,Drama,History,Romance
tt0042905,movie,Romanzo d'amore,Romanzo d'amore,0,1950,\N,95,Drama,Romance
tt0042906,movie,La Ronde,La ronde,0,1950,\N,93,Drama,Romance
tt0042907,movie,Room to Let,Room to Let,0,1950,\N,68,Crime,Drama
tt0042908,movie,Rosauro Castro,Rosauro Castro,0,1950,\N,90,Drama
tt0042909,movie,The Red Rose,La rose rouge,0,1951,\N,95,Comedy
tt0042910,movie,The Rossiter Case,The Rossiter Case,0,1951,\N,75,Drama,Mystery
tt0042911,movie,Lawless Street,La rue sans loi,0,1950,\N,100,Comedy
tt0042912,movie,Rustlers on Horseback,Rustlers on Horseback,0,1950,\N,60,Western
tt0042913,short,La ruta del Cid,La ruta del Cid,0,1950,\N,21,Documentary,History,Short
tt0042914,movie,The Red Horses,De røde heste,0,1950,\N,100,Drama,Family,Romance
tt0042915,movie,Saddle Tramp,Saddle Tramp,0,1950,\N,90,Western
tt0042916,short,Safety Second,Safety Second,0,1950,\N,7,Animation,Comedy,Family
tt0042917,movie,Salt Lake Raiders,Salt Lake Raiders,0,1950,\N,60,Western
tt0042918,movie,Sambo,Sambo,0,1950,\N,93,Comedy
tt0042919,movie,Sangre en Castilla,Sangre en Castilla,0,1950,\N,94,Drama
tt0042920,movie,Rapture,Sangue sul sagrato,0,1950,\N,79,Drama,Romance
tt0042923,movie,Without Leaving an Address,...Sans laisser d'adresse,0,1951,\N,90,Comedy,Drama
tt0042924,movie,Sarumba,Sarumba,0,1950,\N,65,Drama,Musical
tt0042925,movie,Satsujinsha no kao,Satsujinsha no kao,0,1950,\N,\N,Drama
tt0042926,short,Saturday Evening Puss,Saturday Evening Puss,0,1950,\N,7,Animation,Comedy,Family
tt0042927,movie,The Savage Horde,The Savage Horde,0,1950,\N,90,Western
tt0042928,short,The Scarlet Pumpernickel,The Scarlet Pumpernickel,0,1950,\N,7,Adventure,Animation,Comedy
tt0042929,movie,Der Schatten des Herrn Monitor,Der Schatten des Herrn Monitor,0,1950,\N,81,Crime
tt0042930,movie,Bountiful Summer,Shchedroe leto,0,1951,\N,87,Comedy,Drama,Musical
tt0042932,movie,Schwarzwaldmädel,Schwarzwaldmädel,0,1950,\N,100,Drama,Romance
tt0042933,movie,The Cliff of Sin,La scogliera del peccato,0,1951,\N,94,Drama
tt0042934,movie,The Second Face,The Second Face,0,1950,\N,77,Drama
tt0042935,movie,The Secret Fury,The Secret Fury,0,1950,\N,85,Crime,Drama,Film-Noir
tt0042936,movie,Secrets of Nature,Secrets of Nature,0,1950,\N,80,Documentary
tt0042937,movie,Der Seelenbräu,Der Seelenbräu,0,1950,\N,100,Drama
tt0042938,movie,Le sei mogli di Barbablù,Le sei mogli di Barbablù,0,1950,\N,87,Comedy
tt0042939,movie,Escapades in the Snow,Seitensprünge im Schnee,0,1950,\N,90,Comedy
tt0042940,short,Self Made Maids,Self Made Maids,0,1950,\N,16,Comedy,Short
tt0042941,movie,Eine seltene Geliebte,Eine seltene Geliebte,0,1950,\N,90,Romance
tt0042942,movie,Dr. Semmelweis,Semmelweis - Retter der Mütter,0,1950,\N,99,Drama
tt0042943,movie,The End of the War,Senka no hate,0,1950,\N,90,\N
tt0042944,movie,Senritu,Senritu,0,1950,\N,\N,Action,Drama
tt0042945,movie,Sensation im Savoy,Sensation im Savoy,0,1950,\N,80,Comedy,Crime
tt0042946,movie,Il sentiero dell'odio,Il sentiero dell'odio,0,1950,\N,95,Drama
tt0042947,movie,September Affair,September Affair,0,1950,\N,104,Drama,Romance
tt0042948,movie,Servicio en la mar,Servicio en la mar,0,1951,\N,91,Drama,War
tt0042949,movie,Seven Days to Noon,Seven Days to Noon,0,1950,\N,94,Drama,Thriller
tt0042950,movie,El señorito Octavio,El señorito Octavio,0,1950,\N,75,\N
tt0042951,movie,Shadow of the Eagle,Shadow of the Eagle,0,1950,\N,93,Drama
tt0042952,movie,Shadow on the Wall,Shadow on the Wall,0,1950,\N,84,Crime,Drama,Film-Noir
tt0042953,movie,Shakedown,Shakedown,0,1950,\N,80,Crime,Drama,Film-Noir
tt0042954,short,Shakespeare og Kronborg,Shakespeare og Kronborg,0,1950,\N,\N,Drama,Fantasy,Short
tt0042955,movie,White Beast,Shiroi yajû,0,1950,\N,97,Drama
tt0042956,movie,Short Grass,Short Grass,0,1950,\N,82,Western
tt0042957,movie,The Showdown,The Showdown,0,1950,\N,86,Western
tt0042958,movie,Scandal,Shubun,0,1950,\N,104,Drama
tt0042959,movie,Zhukovsky,Zhukovsky,0,1950,\N,90,Biography,Drama
tt0042960,movie,Side Street,Side Street,0,1950,\N,83,Crime,Drama,Film-Noir
tt0042961,movie,Sideshow,Sideshow,0,1950,\N,67,Crime,Drama,Mystery
tt0042962,movie,Siempre tuya,Siempre tuya,0,1952,\N,90,Drama
tt0042963,movie,Sierra,Sierra,0,1950,\N,83,Western
tt0042964,movie,Sierra Passage,Sierra Passage,0,1950,\N,81,Western
tt0042965,movie,El siete machos,El siete machos,0,1951,\N,98,Comedy,Western
tt0042966,movie,Sigillo rosso,Sigillo rosso,0,1950,\N,91,Crime
tt0042967,movie,Silver Raiders,Silver Raiders,0,1950,\N,55,Western
tt0042968,movie,Simbad el Mareado,Simbad el Mareado,0,1950,\N,96,Comedy,Fantasy
tt0042969,movie,Simei hannin,Simei hannin,0,1950,\N,\N,\N
tt0042970,movie,Singing Guns,Singing Guns,0,1950,\N,91,Western
tt0042971,movie,María Magdalena, pecadora de Magdala,María Magdalena, pecadora de Magdala,0,1946,\N,114,Drama,History
tt0042972,movie,The Lady of the Castle,Sitt al hosn,0,1950,\N,\N,\N
tt0042973,movie,Skandal in der Botschaft,Skandal in der Botschaft,0,1950,\N,95,Comedy
tt0042974,movie,The Skipper Surprised His Wife,The Skipper Surprised His Wife,0,1950,\N,85,Comedy
tt0042975,short,Slaphappy Sleuths,Slaphappy Sleuths,0,1950,\N,16,Comedy,Short
tt0042976,movie,The Sleeping City,The Sleeping City,0,1950,\N,86,Crime,Drama,Film-Noir
tt0042977,movie,The Horsemen,Smelye lyudi,0,1950,\N,95,Drama,Sport,War
tt0042978,short,A Snitch in Time,A Snitch in Time,0,1950,\N,17,Comedy,Short
tt0042979,movie,Snow Dog,Snow Dog,0,1950,\N,63,Action,Adventure,Drama
tt0042980,movie,So Long at the Fair,So Long at the Fair,0,1950,\N,86,Drama,Mystery
tt0042981,short,So You Want to Hold Your Husband,So You Want to Hold Your Husband,0,1950,\N,10,Comedy,Short
tt0042982,movie,So Young, So Bad,So Young, So Bad,0,1950,\N,91,Drama
tt0042983,movie,Over the Waves,Sobre las olas,0,1950,\N,128,Biography,Drama,Music
tt0042984,movie,A Difficult Bachelor,Un soltero difícil,0,1950,\N,90,Comedy
tt0042985,movie,Someone at the Door,Someone at the Door,0,1950,\N,65,Mystery
tt0042986,movie,Something in the City,Something in the City,0,1950,\N,76,Comedy
tt0042987,movie,Sorceror,La souricière,0,1950,\N,85,Drama
tt0042988,movie,Under the Paris Sky,Sous le ciel de Paris,0,1951,\N,114,Drama
tt0042989,movie,Southside 1-1000,Southside 1-1000,0,1950,\N,73,Crime,Drama,Film-Noir
tt0042990,short,Mirror of Holland,Spiegel van Holland,0,1950,\N,10,Documentary,Short
tt0042991,movie,Spy Hunt,Spy Hunt,0,1950,\N,74,Action,Crime,Drama
tt0042992,movie,Square Dance Katy,Square Dance Katy,0,1950,\N,76,Musical
tt0042993,movie,Stadt am Morgen,Stadt am Morgen,0,1950,\N,\N,\N
tt0042994,movie,Stage Fright,Stage Fright,0,1950,\N,110,Film-Noir,Mystery,Thriller
tt0042995,movie,Stage to Tucson,Stage to Tucson,0,1950,\N,81,Action,Adventure,Western
tt0042996,short,Steps of Age,The Stairs,0,1950,\N,25,Short
tt0042997,movie,The Victors and the Vanquished,Stalingradskaya bitva II,0,1949,\N,94,Drama,War
tt0042998,movie,Stars in My Crown,Stars in My Crown,0,1950,\N,89,Drama,Family,Western
tt0042999,movie,State Penitentiary,State Penitentiary,0,1950,\N,66,Adventure,Crime,Drama
tt0043000,movie,Stella,Stella,0,1950,\N,83,Comedy
tt0043001,movie,Stjärnsmäll i Frukostklubben,Stjärnsmäll i Frukostklubben,0,1950,\N,87,Comedy
tt0043002,short,Stooge for a Mouse,Stooge for a Mouse,0,1950,\N,7,Animation,Comedy,Family
tt0043003,movie,Storm Over Wyoming,Storm Over Wyoming,0,1950,\N,61,Western
tt0043004,short,Storstrømsbroen,Storstrømsbroen,0,1950,\N,7,Documentary,Short
tt0043005,movie,Stormbound,La strada finisce sul fiume,0,1950,\N,60,Drama
tt0043006,movie,Strano appuntamento,Strano appuntamento,0,1950,\N,\N,Comedy
tt0043007,movie,Streets of Ghost Town,Streets of Ghost Town,0,1950,\N,54,Action,Music,Mystery
tt0043008,short,Strife with Father,Strife with Father,0,1950,\N,7,Animation,Comedy,Family
tt0043009,movie,The Strip Tease Murder Case,The Strip Tease Murder Case,0,1950,\N,66,Drama
tt0043010,short,Studio Stoops,Studio Stoops,0,1950,\N,16,Comedy,Short
tt0043011,movie,Andalousie,Andalousie,0,1951,\N,94,Musical
tt0043012,movie,Summer Stock,Summer Stock,0,1950,\N,108,Musical,Romance
tt0043013,movie,The Sundowners,The Sundowners,0,1950,\N,83,Western
tt0043014,movie,Sunset Blvd.,Sunset Blvd.,0,1950,\N,110,Drama,Film-Noir
tt0043015,movie,Sunset in the West,Sunset in the West,0,1950,\N,67,Western
tt0043016,movie,Surcos de sangre,Surcos de sangre,0,1950,\N,90,Drama
tt0043017,movie,Surrender,Surrender,0,1950,\N,90,Drama,Romance,Western
tt0043018,movie,Susana,Susana,0,1951,\N,86,Drama
tt0043019,movie,This Can't Happen Here,Sånt händer inte här,0,1950,\N,84,Drama,Mystery,Thriller
tt0043020,movie,Séptima página,Séptima página,0,1951,\N,84,Drama
tt0043021,movie,Séraphin,Séraphin,0,1950,\N,102,Drama
tt0043022,movie,También de dolor se canta,También de dolor se canta,0,1950,\N,97,Comedy,Drama
tt0043023,movie,Dancing on Graves,Tanssi yli hautojen,0,1950,\N,101,Drama,History,Romance
tt0043024,movie,Tarnished,Tarnished,0,1950,\N,60,Action,Adventure,Crime
tt0043025,movie,Tarzan and the Slave Girl,Tarzan and the Slave Girl,0,1950,\N,74,Action,Adventure
tt0043026,movie,Tathapi,Tathapi,0,1950,\N,122,Drama
tt0043027,movie,The Tattooed Stranger,The Tattooed Stranger,0,1950,\N,64,Crime,Drama,Film-Noir
tt0043028,movie,La taverna della libertà,La taverna della libertà,0,1950,\N,\N,\N
tt0043029,movie,Taxi-Kitty,Taxi-Kitty,0,1950,\N,88,Comedy,Musical
tt0043030,movie,Tea for Two,Tea for Two,0,1950,\N,98,Comedy,Musical,Romance
tt0043031,movie,Teatro Apolo,Teatro Apolo,0,1950,\N,105,Musical,Romance
tt0043032,movie,Tenya wanya,Tenya wanya,0,1950,\N,96,Comedy
tt0043033,movie,Terra senza tempo,Terra senza tempo,0,1950,\N,\N,\N
tt0043034,movie,Der Teufel führt Regie,Der Teufel führt Regie,0,1951,\N,86,Drama
tt0043035,movie,The Texan Meets Calamity Jane,The Texan Meets Calamity Jane,0,1950,\N,71,Action,Adventure,Drama
tt0043036,movie,Texas Dynamo,Texas Dynamo,0,1950,\N,56,Action,Music,Western
tt0043037,short,Texas Tom,Texas Tom,0,1950,\N,7,Animation,Comedy,Family
tt0043038,movie,Der Theodor im Fußballtor,Der Theodor im Fußballtor,0,1950,\N,99,\N
tt0043039,movie,They Were Not Divided,They Were Not Divided,0,1950,\N,102,Drama,War
tt0043040,movie,This Side of the Law,This Side of the Law,0,1950,\N,74,Drama,Film-Noir,Mystery
tt0043041,movie,Three Came Home,Three Came Home,0,1950,\N,106,Drama,War
tt0043042,short,Three Hams on Rye,Three Hams on Rye,0,1950,\N,15,Comedy,Short
tt0043043,movie,Three Husbands,Three Husbands,0,1950,\N,78,Comedy
tt0043044,movie,Three Little Words,Three Little Words,0,1950,\N,102,Biography,Comedy,Musical
tt0043045,movie,Three Secrets,Three Secrets,0,1950,\N,98,Drama
tt0043046,movie,A Ticket to Tomahawk,A Ticket to Tomahawk,0,1950,\N,90,Comedy,Western
tt0043047,movie,Tiempos felices,Tiempos felices,0,1950,\N,75,Comedy
tt0043048,movie,To Joy,Till glädje,0,1950,\N,98,Drama
tt0043049,movie,Timber Fury,Timber Fury,0,1950,\N,63,Adventure,Western
tt0043050,movie,The Titan: Story of Michelangelo,The Titan: Story of Michelangelo,0,1950,\N,70,Documentary
tt0043051,movie,To Have and to Hold,To Have and to Hold,0,1951,\N,63,Drama
tt0043052,movie,To Please a Lady,To Please a Lady,0,1950,\N,91,Action,Romance,Sport
tt0043053,movie,The Toast of New Orleans,The Toast of New Orleans,0,1950,\N,97,Musical
tt0043055,movie,Tony Draws a Horse,Tony Draws a Horse,0,1950,\N,91,Comedy
tt0043056,movie,Torturados,Torturados,0,1952,\N,75,\N
tt0043057,movie,Tototarzan,Tototarzan,0,1950,\N,85,Comedy
tt0043058,movie,Totò cerca moglie,Totò cerca moglie,0,1950,\N,76,Comedy
tt0043059,movie,Totò sceicco,Totò sceicco,0,1950,\N,95,Comedy
tt0043060,movie,The Tougher They Come,The Tougher They Come,0,1950,\N,69,Action,Adventure,Drama
tt0043061,movie,Trail of Robin Hood,Trail of Robin Hood,0,1950,\N,67,Western
tt0043062,movie,Trail of the Rustlers,Trail of the Rustlers,0,1950,\N,55,Western
tt0043063,short,Trailer Horn,Trailer Horn,0,1950,\N,6,Animation,Comedy,Family
tt0043064,movie,Train to Tombstone,Train to Tombstone,0,1950,\N,56,Action,Adventure,Romance
tt0043065,movie,The Traveling Saleswoman,The Traveling Saleswoman,0,1950,\N,75,Action,Comedy,Music
tt0043066,movie,Three Steps North,Three Steps North,0,1951,\N,85,Crime,Drama,Thriller
tt0043067,movie,Treasure Island,Treasure Island,0,1950,\N,96,Adventure,Family
tt0043068,movie,Trial Without Jury,Trial Without Jury,0,1950,\N,60,Crime,Drama
tt0043069,movie,Trigger, Jr.,Trigger, Jr.,0,1950,\N,68,Western
tt0043071,movie,Triple Trouble,Triple Trouble,0,1950,\N,67,Action,Comedy,Crime
tt0043072,movie,Tripoli,Tripoli,0,1950,\N,95,Action,Adventure,History
tt0043073,short,Trouble Indemnity,Trouble Indemnity,0,1950,\N,7,Animation,Comedy,Family
tt0043074,movie,Truhanes de honor,Truhanes de honor,0,1950,\N,90,\N
tt0043075,movie,The Sound of Fury,The Sound of Fury,0,1950,\N,91,Crime,Drama,Film-Noir
tt0043076,movie,Turri il bandito,Turri il bandito,0,1950,\N,\N,\N
tt0043077,movie,Två trappor över gården,Två trappor över gården,0,1950,\N,98,Drama
tt0043078,movie,The 20 Questions Murder Mystery,The 20 Questions Murder Mystery,0,1950,\N,95,Crime,Mystery
tt0043079,movie,Two Flags West,Two Flags West,0,1950,\N,92,Drama,Romance,War
tt0043080,movie,Two Lost Worlds,Two Lost Worlds,0,1951,\N,61,Adventure,Romance,Sci-Fi
tt0043081,movie,Two Weeks with Love,Two Weeks with Love,0,1950,\N,90,Comedy,Musical,Romance
tt0043082,short,Two's a Crowd,Two's a Crowd,0,1950,\N,7,Animation,Comedy,Family
tt0043083,movie,Tyrant of the Sea,Tyrant of the Sea,0,1950,\N,70,Adventure,War
tt0043084,short,Un Chant D'Amour,Un chant d'amour,0,1950,\N,26,Drama,Fantasy,Romance
tt0043085,movie,Under Mexicali Skies,Under Mexicali Stars,0,1950,\N,67,Western
tt0043086,movie,Under the Gun,Under the Gun,0,1951,\N,83,Crime,Drama,Film-Noir
tt0043087,movie,Undercover Girl,Undercover Girl,0,1950,\N,83,Crime,Drama,Film-Noir
tt0043088,movie,The Underworld Story,The Underworld Story,0,1950,\N,91,Crime,Drama,Film-Noir
tt0043089,movie,Ung och kär,Ung och kär,0,1950,\N,98,Comedy
tt0043090,movie,Union Station,Union Station,0,1950,\N,81,Crime,Drama,Film-Noir
tt0043091,movie,Unmasked,Unmasked,0,1950,\N,60,Action,Crime,Drama
tt0043092,movie,Unsterbliche Geliebte,Unsterbliche Geliebte,0,1951,\N,105,Drama
tt0043093,movie,Till We Meet Again,Mata au hi made,0,1950,\N,110,Drama,History
tt0043094,movie,Up for the Cup,Up for the Cup,0,1950,\N,76,Comedy
tt0043095,movie,V mirnye dni,V mirnye dni,0,1951,\N,97,Action,Adventure,War
tt0043096,movie,Vagabonds,Vagabunden,0,1949,\N,108,Drama
tt0043097,movie,La valle dell'odio,La valle dell'odio,0,1950,\N,\N,\N
tt0043098,movie,The Vanishing Westerner,The Vanishing Westerner,0,1950,\N,60,Western
tt0043099,movie,La vendedora de fantasías,La vendedora de fantasías,0,1950,\N,97,\N
tt0043100,movie,Vendetta,Vendetta,0,1950,\N,83,Crime,Drama
tt0043101,movie,Vendetta di zingara,Vendetta di zingara,0,1950,\N,96,\N
tt0043102,short,Ventriloquist Cat,Ventriloquist Cat,0,1950,\N,7,Animation,Comedy,Family
tt0043103,movie,Verlorenes Rennen,Verlorenes Rennen,0,1948,\N,100,Drama
tt0043104,movie,Verónica,Verónica,0,1950,\N,80,Drama
tt0043105,movie,The Vicious Years,The Vicious Years,0,1950,\N,81,Crime,Drama
tt0043106,movie,Vigilante Hideout,Vigilante Hideout,0,1950,\N,60,Western
tt0043107,short,La villa dei mostri,La villa dei mostri,0,1950,\N,10,Documentary,Short
tt0043108,movie,A Dog's Life,Vita da cani,0,1950,\N,104,Comedy,Drama
tt0043109,movie,The White Cat,Den vita katten,0,1950,\N,93,Drama,Mystery
tt0043110,movie,Vom Teufel gejagt,Vom Teufel gejagt,0,1950,\N,\N,Crime,Drama
tt0043111,movie,Il voto,Il voto,0,1950,\N,94,Comedy
tt0043112,short,Le voyage en Brésil,Le voyage en Brésil,0,1950,\N,11,Comedy,Short
tt0043113,movie,Pancho Villa Returns,Pancho Villa Returns,0,1950,\N,95,Western
tt0043114,movie,Vértigo,Vértigo,0,1953,\N,91,Drama
tt0043115,movie,Victims of Sin,Víctimas del pecado,0,1951,\N,90,Crime,Drama,Musical
tt0043116,movie,Wabash Avenue,Wabash Avenue,0,1950,\N,92,Musical
tt0043117,movie,Wagon Master,Wagon Master,0,1950,\N,86,Adventure,Western
tt0043118,movie,Walk Softly, Stranger,Walk Softly, Stranger,0,1950,\N,81,Crime,Drama,Film-Noir
tt0043119,movie,Der Wallnerbub,Der Wallnerbub,0,1950,\N,100,Drama
tt0043120,movie,Watch the Birdie,Watch the Birdie,0,1950,\N,71,Comedy,Crime,Romance
tt0043121,movie,Waterfront Women,Waterfront,0,1950,\N,80,Drama
tt0043122,movie,Wer fuhr den grauen Ford?,Wer fuhr den grauen Ford?,0,1950,\N,94,Crime,Drama,Romance
tt0043123,movie,The West Point Story,The West Point Story,0,1950,\N,107,Comedy,Music
tt0043124,movie,West of Wyoming,West of Wyoming,0,1950,\N,57,Action,Adventure,Western
tt0043125,movie,West of the Brazos,West of the Brazos,0,1950,\N,58,Action,Adventure,Western
tt0043126,movie,Western Pacific Agent,Western Pacific Agent,0,1950,\N,65,Crime,Drama
tt0043127,movie,What the Butler Saw,What the Butler Saw,0,1950,\N,61,Comedy
tt0043128,short,What's Up Doc?,What's Up Doc?,0,1950,\N,7,Animation,Comedy,Family
tt0043129,movie,When Willie Comes Marching Home,When Willie Comes Marching Home,0,1950,\N,82,Comedy,War
tt0043130,movie,When You're Smiling,When You're Smiling,0,1950,\N,75,Musical
tt0043131,movie,Where Danger Lives,Where Danger Lives,0,1950,\N,82,Crime,Film-Noir,Thriller
tt0043132,movie,Where the Sidewalk Ends,Where the Sidewalk Ends,0,1950,\N,95,Crime,Drama,Film-Noir
tt0043134,movie,The White Tower,The White Tower,0,1950,\N,98,Adventure
tt0043135,short,Why Korea?,Why Korea?,0,1951,\N,30,Documentary,Short
tt0043136,short,Wild Boar Hunt,Wild Boar Hunt,0,1940,\N,10,Short
tt0043137,movie,Winchester '73,Winchester '73,0,1950,\N,92,Action,Drama,Western
tt0043138,movie,With These Hands,With These Hands,0,1950,\N,52,Drama
tt0043139,movie,Life of a Beijing Policeman,Wo zhe yi bei zi,0,1950,\N,120,Drama,History
tt0043140,movie,Five Angles on Murder,The Woman in Question,0,1950,\N,88,Crime,Drama,Mystery
tt0043141,movie,A Woman of Distinction,A Woman of Distinction,0,1950,\N,85,Comedy
tt0043142,movie,Woman on the Run,Woman on the Run,0,1950,\N,77,Crime,Drama,Film-Noir
tt0043143,movie,Her Panelled Door,The Woman with No Name,0,1950,\N,84,Drama
tt0043144,movie,Women from Headquarters,Women from Headquarters,0,1950,\N,60,Crime,Drama,Film-Noir
tt0043145,short,Wonder Dog,Wonder Dog,0,1950,\N,7,Animation,Comedy,Family
tt0043146,movie,Wonder Boy,The Wonder Kid,0,1951,\N,85,Comedy
tt0043147,movie,The Wooden Horse,The Wooden Horse,0,1950,\N,101,Drama,History,War
tt0043148,short,Wrong Way Butch,Wrong Way Butch,0,1950,\N,10,Comedy,Short
tt0043149,movie,Wyoming Mail,Wyoming Mail,0,1950,\N,87,Western
tt0043150,movie,The Yellow Cab Man,The Yellow Cab Man,0,1950,\N,85,Comedy,Drama,Romance
tt0043151,movie,Young Daniel Boone,Young Daniel Boone,0,1950,\N,71,Biography,Western
tt0043153,movie,Young Man with a Horn,Young Man with a Horn,0,1950,\N,112,Biography,Drama,Music
tt0043154,movie,Eye Witness,Your Witness,0,1950,\N,100,Comedy,Crime,Drama
tt0043155,movie,Yuki fujin ezu,Yuki fujin ezu,0,1950,\N,88,Drama,Romance
tt0043156,movie,Zagovor obrechyonnykh,Zagovor obrechyonnykh,0,1950,\N,97,Drama
tt0043157,movie,Lo zappatore,Lo zappatore,0,1950,\N,\N,Drama
tt0043158,movie,Zeinab,Zeinab,0,1950,\N,\N,Drama,Romance
tt0043159,movie,The Good Fairy,Zen-ma,0,1951,\N,108,Drama
tt0043160,movie,Zwei in einem Anzug,Zwei in einem Anzug,0,1950,\N,95,Comedy
tt0043161,movie,Åsa-Nisse på jaktstigen,Åsa-Nisse på jaktstigen,0,1950,\N,94,Comedy
tt0043162,movie,Twelve Hours to Live,È più facile che un cammello...,0,1950,\N,81,Drama,Fantasy
tt0043163,movie,Érase una vez,Érase una vez,0,1950,\N,90,Animation
